bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,genre,genre_encoded
0.034,0.02764,0.499,0.02764,255.4771,0.456,0.0,0.813,-17.608,1,0.657,250.346,0.942,0.02764,86.666,5.0,0.61,hip hop,8
0.234,1.22791,0.228,0.31706,219.61098,0.0,8.0,0.907,-12.301,1,0.786,201.741,0.709,0.08907,136.217,4.0,0.302,electronic,4
0.041,0.83873,0.438,0.37045,216.76363,0.0,3.0,0.64,-9.699,0,0.287,204.626,0.165,0.13518,142.004,4.0,0.32,pop,13
0.153,0.67562,0.917,0.36321,232.202,0.136,1.0,0.0,-4.875,1,0.198,224.287,0.62,0.20778,158.058,4.0,0.611,hip hop,8
0.156,1.47974,0.745,0.4138,156.13342,0.537,7.0,0.627,-12.128,0,0.649,151.429,0.488,0.05868,113.069,3.0,0.429,soundtrack/misc,18
0.306,0.07332,0.306,0.07332,254.32771,0.0,2.0,0.64,-11.213,1,0.692,249.858,0.0,0.07332,152.005,1.0,0.605,electronic,4
0.326,0.22958,0.326,0.22958,229.53751,0.0,7.0,0.74,-25.342,1,0.762,223.277,0.528,0.02547,158.569,1.0,0.0,other,12
0.529,1.66211,0.827,0.57548,351.84281,0.117,5.0,0.458,-12.749,1,0.409,342.152,0.851,0.30516,109.74,4.0,0.0,folk,6
0.004,0.7139,0.787,0.24675,116.29669,0.438,9.0,0.552,-18.206,1,0.572,110.806,0.919,0.24675,122.693,4.0,0.433,soundtrack/misc,18
0.224,0.3553,0.464,0.3553,749.81832,0.0,0.0,0.061,-16.889,1,0.084,741.918,0.35,0.3553,117.985,3.0,0.961,jazz,9
0.044,4.19553,0.231,1.10544,257.27955,0.0,9.0,0.037,-12.878,1,0.266,251.106,0.209,0.68836,98.18,7.0,1.0,world,19
0.15,0.86999,0.568,0.48572,223.29424,0.31,1.0,0.784,-4.346,1,0.569,211.418,0.241,0.28834,157.944,4.0,0.868,punk,14
0.083,3.22148,0.523,0.28602,163.99628,0.421,9.0,0.325,-7.235,1,0.277,151.69,0.476,0.03952,84.017,5.0,0.384,pop,13
0.32,1.71062,0.104,0.4884,185.0771,0.669,0.0,0.524,-18.421,1,0.56,175.462,0.104,0.4884,100.451,3.0,0.699,country,3
0.185,0.569,0.501,0.569,282.38322,0.0,10.0,0.307,-6.022,0,0.405,280.189,0.452,0.24848,94.31,3.0,0.694,hip hop,8
0.083,1.13595,0.752,0.14655,181.18485,0.085,0.0,0.265,-7.301,1,0.49,178.033,0.609,0.14655,121.764,3.0,0.996,latin,10
0.696,1.70511,0.696,1.70511,63.63383,3.582,0.0,0.403,-31.708,1,0.443,63.634,0.145,0.84515,35.351,1.0,0.0,rock,17
0.005,0.21954,0.873,0.21954,162.48118,0.119,1.0,0.458,-4.914,1,0.479,157.176,0.33,0.21954,117.463,4.0,0.0,metal,11
0.037,0.19823,1.0,0.19823,299.78077,0.316,2.0,0.538,-11.514,0,0.56,283.655,1.0,0.19823,141.674,4.0,0.417,r&b/soul,15
0.088,0.39685,0.42,0.39685,227.94404,0.0,4.0,0.096,-6.221,0,0.238,213.879,0.707,0.07584,93.859,4.0,0.917,hip hop,8
0.032,0.14181,0.713,0.14181,111.49016,0.148,9.0,0.396,-8.889,1,0.312,111.49,0.589,0.14181,115.763,4.0,0.0,rock,17
0.223,0.16454,0.223,0.16454,220.05506,13.827,2.0,0.58,-12.253,1,0.574,214.256,0.094,0.16454,140.654,1.0,0.0,rock,17
0.032,1.9354,1.0,0.73783,182.25587,0.374,2.0,0.076,-8.533,1,0.395,172.025,0.78,0.43508,100.022,4.0,1.0,gospel,7
0.404,0.71705,0.971,0.0709,314.06975,0.165,0.0,0.445,-10.203,1,0.521,302.231,0.304,0.0709,91.979,4.0,0.833,jazz,9
1.0,0.49704,1.0,0.49704,345.33832,0.0,0.0,0.585,-8.943,1,0.513,338.164,0.694,0.49704,91.965,1.0,0.0,world,19
0.0,0.73675,0.0,0.09252,131.94404,1.036,2.0,0.0,-10.823,1,0.0,118.59,0.912,0.09252,94.977,4.0,0.893,latin,10
0.009,1.00412,1.0,0.3237,272.69179,0.38,0.0,0.0,-7.198,0,0.0,257.631,0.341,0.15183,90.184,4.0,0.931,reggae,16
0.271,0.9991,0.65,0.43755,623.72526,0.0,8.0,0.443,-15.926,1,0.403,623.725,0.455,0.25222,131.578,4.0,0.519,electronic,4
0.126,0.66144,0.801,0.28862,141.19138,0.585,4.0,0.318,-6.393,0,0.4,141.191,0.404,0.10408,161.071,4.0,0.719,punk,14
0.048,0.83794,0.47,0.41301,256.57424,0.0,1.0,0.0,-7.618,1,0.325,246.282,0.391,0.20055,146.06,4.0,0.357,hip hop,8
0.072,0.12589,0.763,0.12589,211.25179,0.073,2.0,0.651,-10.321,0,0.605,201.427,0.788,0.12589,111.004,3.0,0.717,commedy,2
0.759,0.10585,0.759,0.10585,199.1571,0.218,10.0,0.178,-16.923,1,0.203,192.61,0.247,0.10585,140.178,1.0,0.0,country,3
0.618,0.67365,0.221,0.05209,272.45669,0.0,0.0,0.354,-13.473,0,0.389,247.896,0.52,0.05209,97.035,3.0,0.556,rock,17
0.0,0.07004,0.0,0.07004,272.43057,2.055,9.0,0.612,-8.242,1,0.407,263.21,0.26,0.07004,141.808,1.0,0.0,blues,0
0.024,2.17723,0.0,1.72745,263.6273,2.188,10.0,0.096,-15.182,1,0.358,254.729,0.174,1.72745,137.486,4.0,0.676,pop,13
0.127,0.86186,0.0,0.36022,222.92853,3.291,7.0,0.697,-5.057,1,0.526,216.213,0.11,0.10654,118.056,4.0,1.0,latin,10
0.206,1.31214,0.923,1.31214,184.05832,1.066,9.0,0.599,-11.588,1,0.532,178.863,0.373,1.11193,144.104,4.0,0.0,other,12
0.0,0.93026,0.06,0.44767,264.93342,2.479,6.0,0.731,-8.648,1,0.774,252.053,0.147,0.20637,128.549,4.0,0.445,folk,6
0.003,0.67583,0.713,0.04441,282.25261,0.0,6.0,0.817,-12.686,0,0.679,263.227,0.658,0.04441,96.043,4.0,0.676,world,19
0.121,0.39243,0.978,0.39243,271.25506,0.363,7.0,0.766,-5.227,1,0.474,259.692,0.623,0.21196,166.037,4.0,0.785,hip hop,8
0.142,1.18224,0.436,0.7225,242.20689,0.0,5.0,0.842,-3.237,1,0.623,242.207,0.281,0.4932,130.372,4.0,0.0,blues,0
0.899,0.46253,0.899,0.46253,220.78649,0.206,11.0,0.809,-8.514,1,0.521,207.656,0.841,0.16228,110.382,1.0,0.192,blues,0
0.0,0.21279,0.0,0.21279,257.85424,30.575,5.0,0.518,-3.115,1,0.514,247.403,0.0,0.21279,151.401,3.0,0.0,punk,14
0.047,0.92289,0.985,0.2106,330.63138,0.2,0.0,0.39,-8.875,1,0.435,316.198,0.694,0.0379,167.871,4.0,0.225,folk,6
0.039,0.38153,0.857,0.1349,469.62893,2.653,2.0,0.509,-11.315,1,0.388,459.854,0.527,0.1349,243.994,3.0,0.698,electronic,4
0.51,0.98889,0.664,0.31574,120.76363,0.214,8.0,0.196,-9.9,1,0.226,114.329,0.494,0.14683,180.054,4.0,0.437,r&b/soul,15
0.047,0.54135,0.804,0.54135,170.47465,0.0,1.0,0.142,-12.361,0,0.236,166.522,0.659,0.28756,117.726,4.0,0.852,country,3
0.055,2.3918,0.425,1.84139,272.8224,4.447,1.0,0.341,-11.151,1,0.32,263.065,0.078,1.43012,110.153,4.0,1.0,hip hop,8
0.004,1.37702,0.745,0.38337,284.76036,0.171,2.0,0.742,-10.631,1,0.72,274.733,0.571,0.13434,120.277,4.0,1.0,folk,6
1.0,0.09547,1.0,0.09547,104.93342,0.403,2.0,0.386,-6.052,1,0.085,94.964,0.641,0.09547,160.147,1.0,0.065,hip hop,8
0.319,1.98086,0.856,0.55749,225.07057,0.537,9.0,0.605,-5.554,0,0.567,219.121,1.0,0.082,84.682,3.0,1.0,electronic,4
0.145,0.59895,0.315,0.59895,158.11873,0.125,4.0,0.0,-4.795,0,0.113,151.092,0.378,0.16895,94.898,3.0,0.165,punk,14
0.147,2.86027,0.827,2.86027,333.322,3.111,10.0,0.385,-8.301,1,0.627,329.427,0.177,2.86027,73.545,3.0,0.342,blues,0
0.003,4.80103,1.0,0.29579,27.0624,0.0,0.0,0.0,-10.77,1,0.0,27.062,0.924,0.29579,26.663,4.0,0.0,experimental,5
0.0,0.30114,0.0,0.30114,129.93261,0.943,8.0,0.783,-6.458,1,0.65,126.914,0.741,0.07038,129.722,1.0,0.0,punk,14
0.092,0.71198,0.0,0.14409,219.97669,0.253,0.0,0.55,-11.132,1,0.565,211.313,0.104,0.14409,99.914,4.0,0.944,electronic,4
0.421,0.89205,0.0,0.89205,312.08444,0.0,9.0,0.829,-19.137,1,0.573,312.084,0.251,0.89205,122.18,3.0,0.656,gospel,7
0.17,0.83672,0.17,0.83672,210.54649,7.007,1.0,0.171,-12.26,0,0.238,196.545,0.17,0.83672,130.325,1.0,0.33,rock,17
0.051,0.70342,0.885,0.20692,256.67873,0.403,0.0,0.576,-10.223,1,0.561,236.292,0.869,0.20692,120.093,4.0,0.739,electronic,4
0.427,1.03222,0.924,0.5552,386.79465,0.173,8.0,0.37,-10.118,1,0.363,374.015,0.0,0.31669,125.787,3.0,0.988,rock,17
1.0,0.06081,1.0,0.06081,162.71628,0.311,5.0,0.68,-11.726,1,0.572,148.434,0.683,0.06081,95.434,1.0,0.0,blues,0
0.292,0.49055,0.484,0.49055,235.17995,0.165,6.0,0.398,-6.394,1,0.483,222.61,0.759,0.20822,70.116,4.0,0.0,rock,17
0.203,2.09605,0.872,1.57555,212.61016,3.692,7.0,0.834,-8.548,1,0.681,210.245,0.098,1.57555,116.11,4.0,1.0,metal,11
0.005,0.90726,0.53,0.45555,214.5171,0.0,5.0,0.473,-13.379,1,0.605,209.966,0.199,0.22348,130.275,4.0,0.188,folk,6
0.576,0.46167,0.576,0.46167,538.27873,0.357,1.0,0.669,-12.169,0,0.511,526.356,0.738,0.17029,70.875,1.0,0.0,jazz,9
0.049,0.86321,0.946,0.45997,132.93669,0.326,6.0,0.514,-13.713,0,0.413,119.409,0.261,0.45997,139.202,4.0,0.0,reggae,16
0.246,0.93991,0.717,0.33406,212.94975,0.415,10.0,0.438,-15.046,1,0.498,204.637,0.532,0.33406,99.109,4.0,0.491,folk,6
0.019,1.20235,0.272,0.34985,266.39628,0.473,2.0,0.687,-15.135,1,0.599,255.576,0.487,0.13709,144.217,4.0,0.0,rock,17
0.147,0.69594,0.776,0.20839,692.06159,0.0,0.0,0.68,-9.479,1,0.481,680.896,0.28,0.20839,121.201,4.0,0.912,jazz,9
0.076,1.41828,1.0,0.40204,296.33261,0.334,1.0,0.379,-8.209,1,0.428,287.277,0.529,0.14783,118.203,4.0,0.373,rock,17
0.161,0.99616,0.822,0.28974,333.89669,0.0,11.0,0.542,-7.269,0,0.536,297.767,1.0,0.05505,85.325,5.0,0.946,electronic,4
0.798,0.37326,0.798,0.37326,82.9122,0.0,9.0,0.552,-16.673,1,0.489,82.912,0.427,0.37326,64.259,1.0,0.5,rock,17
0.02,1.24317,0.694,0.21576,290.97751,0.177,7.0,0.738,-15.546,1,0.877,258.885,1.0,0.21576,121.773,4.0,1.0,country,3
0.189,1.71767,0.784,0.57473,454.94812,0.183,7.0,0.474,-12.518,1,0.428,446.148,0.789,0.28282,104.231,3.0,1.0,jazz,9
0.015,1.78288,0.721,0.3839,399.882,3.663,3.0,1.0,-10.648,1,0.548,394.043,0.089,0.3839,85.399,4.0,0.43,rock,17
0.15,1.97986,1.0,0.13473,235.80689,0.131,10.0,0.391,-9.716,0,0.316,235.807,0.009,0.13473,101.03,4.0,0.58,jazz,9
0.32,0.09784,0.744,0.09784,282.85342,0.34,4.0,0.1,-13.615,1,0.357,278.616,0.633,0.09784,101.767,3.0,0.931,world,19
0.182,1.08872,0.539,0.09806,189.3873,0.2,2.0,0.202,-7.779,1,0.273,182.561,0.0,0.09806,139.103,4.0,0.55,rock,17
0.15,0.26073,0.08,0.26073,129.90649,6.763,2.0,0.108,-5.84,0,0.524,122.746,0.08,0.26073,159.418,4.0,0.91,rock,17
0.986,0.35034,0.986,0.35034,96.65261,0.305,0.0,0.755,-8.518,1,0.681,89.861,0.312,0.35034,115.954,1.0,0.0,soundtrack/misc,18
0.063,1.59091,0.701,0.31327,222.27546,0.0,7.0,0.542,-8.149,1,0.532,222.275,0.265,0.15255,94.513,4.0,0.702,hip hop,8
0.406,0.35881,0.762,0.35881,286.35383,0.228,1.0,0.686,-3.38,1,0.648,282.366,0.335,0.13715,134.293,4.0,0.0,rock,17
0.093,1.15268,0.815,0.22812,191.89506,0.0,0.0,0.359,-3.631,1,0.321,189.463,1.0,0.22812,130.149,4.0,0.467,electronic,4
0.029,0.97092,1.0,0.63886,246.04689,0.519,7.0,0.566,-18.679,1,0.531,238.51,0.133,0.63886,186.511,4.0,0.784,blues,0
0.035,1.74301,0.54,1.14166,298.91873,0.618,2.0,0.59,-14.476,1,0.79,290.174,0.114,0.84098,94.1,3.0,0.895,blues,0
0.262,0.34824,0.939,0.34824,249.49506,0.084,9.0,0.729,-11.727,1,0.527,239.92,0.464,0.12283,136.936,4.0,0.0,reggae,16
0.035,0.54998,0.829,0.17149,174.602,0.0,10.0,0.006,-7.938,0,0.18,163.532,0.848,0.17149,155.126,4.0,0.0,latin,10
0.061,1.31158,0.793,0.12165,198.73914,0.363,8.0,0.71,-18.75,1,0.674,198.739,0.793,0.12165,165.903,5.0,0.749,commedy,2
0.177,1.48219,0.745,0.22241,230.50404,0.0,10.0,0.388,-8.668,0,0.427,211.603,0.151,0.22241,95.752,4.0,1.0,hip hop,8
0.124,1.27491,1.0,0.09489,329.74322,0.202,10.0,0.448,-12.935,1,0.357,312.692,0.793,0.09489,101.988,4.0,0.483,gospel,7
0.453,0.50474,0.681,0.50474,190.48444,0.432,5.0,0.098,-11.549,1,0.285,185.794,0.404,0.50474,66.988,4.0,0.819,classical,1
0.253,1.6467,0.539,0.38666,241.8673,0.0,9.0,0.994,-12.328,1,0.542,236.124,1.0,0.38666,94.423,3.0,1.0,rock,17
0.359,1.30316,0.292,0.65172,238.23628,0.369,11.0,0.299,-7.261,0,0.523,223.48,1.0,0.21887,92.643,4.0,0.0,reggae,16
0.353,0.94417,0.705,0.4811,182.22975,0.432,7.0,0.62,-11.498,1,0.729,175.299,0.497,0.24899,128.43,4.0,0.241,metal,11
0.059,0.93881,0.547,0.25702,255.97342,5.985,11.0,0.837,-9.758,0,0.856,245.023,0.553,0.25702,87.848,4.0,0.666,folk,6
0.007,0.5988,0.007,0.5988,188.15955,0.313,4.0,0.292,-10.303,0,0.162,181.708,0.256,0.27569,127.506,1.0,0.0,reggae,16
0.045,0.99889,0.819,0.50971,278.36036,0.247,2.0,0.013,-12.796,1,0.333,272.446,0.943,0.26574,123.013,4.0,1.0,electronic,4
0.353,0.65355,1.0,0.187,236.17261,0.131,9.0,0.58,-4.954,1,0.539,227.875,1.0,0.187,129.122,4.0,0.0,rock,17
0.001,0.48067,0.447,0.48067,246.43873,0.107,7.0,0.044,-6.025,1,0.573,235.096,0.885,0.16007,93.982,4.0,0.662,pop,13
0.823,0.12832,0.823,0.12832,104.93342,0.229,1.0,0.873,-5.625,0,0.623,100.833,0.986,0.12832,60.017,1.0,0.0,hip hop,8
0.27,1.5278,0.746,0.66906,136.93342,0.374,3.0,0.0,-10.386,1,0.252,131.379,0.0,0.22949,71.913,4.0,0.908,reggae,16
0.1,0.75744,0.559,0.26135,220.70812,0.136,2.0,0.191,-3.868,1,0.309,212.579,0.559,0.26135,253.357,4.0,0.506,rock,17
0.282,0.98293,1.0,0.43671,165.61587,0.312,9.0,1.0,-10.323,1,0.806,160.688,1.0,0.43671,117.815,4.0,1.0,country,3
0.744,0.93409,0.744,0.93409,187.0624,2.514,3.0,0.607,-16.404,1,0.596,180.988,0.234,0.59092,86.128,1.0,0.753,reggae,16
0.375,0.84433,0.337,0.84433,213.13261,0.316,0.0,0.514,-26.383,1,0.389,213.133,0.337,0.84433,72.777,4.0,0.939,gospel,7
0.0,0.54738,0.0,0.54738,188.55138,0.0,11.0,1.0,-5.032,1,0.762,177.975,0.0,0.34287,146.141,1.0,0.0,punk,14
0.16,1.90261,0.0,1.24274,379.32363,4.696,7.0,0.776,-10.519,1,0.654,368.141,0.128,0.80356,89.965,3.0,0.657,rock,17
0.465,1.57839,0.551,0.42514,323.36934,0.102,2.0,0.889,-6.563,1,0.644,309.162,0.678,0.13657,107.329,4.0,0.694,metal,11
0.032,0.81254,0.782,0.386,369.52771,0.355,7.0,0.789,-9.008,1,0.72,357.907,0.739,0.386,140.269,4.0,0.84,world,19
0.048,1.16184,0.852,0.5107,385.25342,0.496,8.0,0.637,-6.838,1,0.578,370.707,1.0,0.08457,93.346,3.0,1.0,electronic,4
0.214,0.93923,0.713,0.07966,275.43465,0.0,0.0,0.584,-11.019,1,0.73,275.435,0.192,0.07966,143.969,4.0,0.0,latin,10
0.181,0.81104,0.857,0.41734,274.93832,0.374,3.0,0.497,-7.023,1,0.437,263.726,0.821,0.22049,151.164,4.0,0.448,gospel,7
0.175,5.76063,0.57,4.80864,397.06077,5.625,2.0,0.626,-30.478,1,0.558,382.816,0.088,4.80864,132.053,3.0,0.363,latin,10
0.898,0.49715,0.898,0.49715,232.202,0.398,6.0,0.462,-7.736,1,0.654,224.206,1.0,0.49715,57.091,1.0,0.0,rock,17
0.185,1.69417,0.0,0.44193,242.38975,0.241,11.0,0.051,-5.426,0,0.475,240.222,0.95,0.12942,96.057,4.0,0.873,electronic,4
0.587,0.35884,0.587,0.35884,152.65914,0.0,2.0,0.508,-3.478,1,0.563,143.755,0.789,0.19959,181.748,1.0,0.0,pop,13
0.022,0.31577,0.719,0.31577,162.32444,0.441,5.0,0.739,-12.892,1,0.636,151.115,0.418,0.13039,166.081,4.0,0.509,folk,6
0.697,0.36932,0.0,0.36932,433.42322,2.368,7.0,0.634,-12.398,1,0.572,428.013,0.194,0.13595,135.458,4.0,1.0,world,19
0.581,1.30796,1.0,0.21399,199.96689,0.45,5.0,0.785,-20.172,1,0.609,183.664,1.0,0.21399,110.1,4.0,1.0,experimental,5
0.613,0.24456,0.613,0.24456,134.81751,0.0,11.0,0.847,-8.133,1,0.646,130.723,0.0,0.24456,106.049,1.0,0.0,latin,10
0.318,1.71998,0.939,0.41057,190.56281,0.392,3.0,0.475,-15.892,1,0.636,183.687,0.993,0.08623,90.255,4.0,1.0,folk,6
0.099,0.78146,0.942,0.10352,261.51138,0.0,10.0,0.237,-7.64,0,0.0,247.525,1.0,0.10352,88.973,4.0,1.0,hip hop,8
0.126,0.88424,0.0,0.4036,238.41914,0.183,5.0,0.503,-7.404,1,0.424,229.198,1.0,0.08957,123.81,5.0,0.62,electronic,4
0.106,0.04149,0.0,0.04149,241.99791,0.0,0.0,0.543,-16.531,1,0.49,238.15,0.439,0.04149,161.172,4.0,0.951,punk,14
0.005,3.03585,0.319,2.11895,197.38077,7.454,0.0,0.596,-29.407,1,0.555,190.868,0.031,2.11895,129.237,4.0,0.297,rock,17
0.048,0.93701,0.611,0.22308,232.85506,0.16,8.0,0.376,-8.72,1,0.335,223.515,0.379,0.22308,93.425,7.0,0.987,rock,17
0.026,0.15352,0.601,0.15352,276.63628,0.2,7.0,0.632,-9.254,1,0.659,255.837,0.0,0.15352,99.139,4.0,0.816,rock,17
0.149,0.85889,0.087,0.24665,337.91955,0.0,1.0,0.017,-15.873,0,0.203,321.207,0.579,0.04291,97.343,5.0,1.0,electronic,4
0.855,0.19268,0.855,0.19268,237.00853,0.131,7.0,0.49,-9.664,1,0.553,232.24,0.679,0.19268,85.744,1.0,1.0,folk,6
0.1,0.48782,0.524,0.48782,827.66322,2.194,5.0,0.331,-24.986,1,0.269,793.072,0.354,0.17589,59.478,5.0,0.625,classical,1
0.468,0.45268,0.468,0.45268,125.28281,0.0,2.0,0.635,-4.285,1,0.534,125.283,0.399,0.22287,133.05,1.0,0.0,punk,14
0.166,0.22762,0.986,0.22762,238.15791,0.194,9.0,0.0,-5.85,1,0.0,233.709,1.0,0.22762,86.481,4.0,0.304,reggae,16
0.146,0.73318,0.289,0.05997,116.21832,0.0,9.0,0.673,-19.365,1,0.648,106.022,0.81,0.05997,90.726,3.0,0.88,country,3
0.251,0.21377,0.817,0.21377,162.01098,0.166,7.0,0.096,-12.567,1,0.497,153.362,0.576,0.21377,103.301,4.0,0.79,rock,17
0.578,1.22085,0.674,0.31823,282.61832,0.171,7.0,0.757,-3.834,0,0.639,269.108,1.0,0.31823,69.737,4.0,0.0,reggae,16
0.085,1.74933,0.751,0.40011,247.97995,0.194,8.0,0.038,-9.317,1,0.327,237.116,0.864,0.06312,89.923,4.0,0.852,pop,13
0.157,0.77271,1.0,0.04254,318.37995,0.479,2.0,0.695,-11.164,1,0.328,305.337,0.0,0.04254,86.833,3.0,1.0,rock,17
0.0,0.06362,0.0,0.06362,108.61669,2.74,8.0,0.31,-19.634,1,0.436,100.804,0.25,0.06362,84.789,1.0,0.57,classical,1
0.009,1.18803,0.476,0.62687,185.67791,2.177,3.0,0.722,-23.771,1,0.697,173.383,0.525,0.34349,106.117,4.0,0.524,jazz,9
0.104,0.24232,0.977,0.24232,231.28771,0.261,7.0,0.513,-6.914,1,0.579,231.288,0.417,0.09345,204.066,4.0,0.0,rock,17
0.096,0.80081,0.43,0.19974,180.89751,0.0,9.0,0.011,-7.279,0,0.249,173.25,1.0,0.19974,101.664,4.0,0.0,r&b/soul,15
0.89,0.3994,0.89,0.3994,302.62812,0.322,5.0,0.061,-16.252,0,0.307,290.783,0.77,0.11057,68.326,1.0,0.729,latin,10
0.372,0.50989,0.372,0.50989,172.61669,0.0,11.0,0.925,-8.209,0,0.82,170.609,0.028,0.22942,104.031,1.0,0.0,electronic,4
0.034,0.88997,0.652,0.2238,417.67138,0.0,5.0,0.386,-7.865,1,0.289,417.671,0.402,0.0527,181.549,4.0,0.874,reggae,16
0.045,0.28403,0.913,0.28403,235.17995,0.0,4.0,0.203,-7.145,0,0.293,223.794,0.741,0.09592,159.798,4.0,0.544,reggae,16
0.015,1.94727,0.698,0.57381,171.17995,0.409,1.0,0.655,-14.512,1,0.354,166.772,0.69,0.22324,92.905,4.0,0.552,folk,6
0.164,0.24211,0.657,0.24211,205.92281,2.444,2.0,0.597,-13.522,1,0.486,194.473,0.13,0.24211,61.587,4.0,0.0,jazz,9
0.155,0.20601,0.0,0.20601,227.57832,0.63,3.0,0.859,-5.534,1,0.512,227.578,0.235,0.20601,165.145,4.0,0.688,punk,14
0.024,0.74469,1.0,0.32453,254.98077,0.258,9.0,0.371,-7.72,1,0.48,239.119,0.898,0.11392,138.916,4.0,0.152,rock,17
0.519,1.1558,0.464,1.1558,417.12281,2.351,4.0,0.396,-21.161,0,0.17,406.674,0.095,0.7584,76.965,3.0,0.688,jazz,9
0.024,0.12444,1.0,0.12444,109.81832,0.067,10.0,1.0,-9.058,1,0.698,101.367,1.0,0.12444,120.047,4.0,1.0,gospel,7
0.179,1.99586,0.0,0.06403,358.89587,2.212,5.0,0.02,-5.613,1,0.596,351.434,0.175,0.06403,123.96,5.0,0.495,jazz,9
0.962,0.62289,0.962,0.62289,317.12608,0.908,7.0,0.394,-6.748,1,0.394,314.63,0.824,0.30181,95.138,1.0,0.0,metal,11
0.021,1.04615,0.0,0.07585,100.23138,0.206,4.0,0.379,-15.83,0,0.473,96.99,0.132,0.07585,128.666,3.0,0.698,rock,17
0.153,0.79648,0.652,0.28653,231.18322,2.31,7.0,0.55,-8.414,1,0.566,212.643,0.272,0.28653,118.273,4.0,0.0,r&b/soul,15
0.915,0.43943,0.968,0.08963,288.44363,0.217,1.0,0.5,-5.52,1,0.436,285.896,0.572,0.08963,164.595,4.0,0.293,metal,11
0.054,1.15434,0.915,0.29569,211.53914,0.262,2.0,0.562,-9.86,1,0.587,199.889,0.401,0.29569,137.495,4.0,0.756,folk,6
0.463,2.33815,0.463,2.33815,162.06322,1.449,5.0,0.016,-25.745,1,0.508,152.276,0.137,1.66829,44.816,1.0,0.0,experimental,5
0.175,0.56333,0.86,0.12896,169.22077,0.266,9.0,0.688,-15.647,1,0.693,163.225,0.735,0.12896,150.59,4.0,0.0,blues,0
0.111,0.1353,0.111,0.1353,197.19791,0.0,7.0,0.525,-16.113,1,0.365,185.481,0.496,0.1353,159.233,1.0,0.039,latin,10
0.153,0.69897,0.546,0.05235,318.79791,0.0,1.0,0.043,-7.998,1,0.059,303.642,0.254,0.05235,186.121,5.0,0.0,world,19
0.127,0.90466,0.195,0.13984,244.6624,0.182,7.0,0.752,-24.2,1,0.611,233.059,0.195,0.13984,175.127,5.0,0.531,electronic,4
0.029,0.2472,0.608,0.2472,299.72853,0.0,4.0,0.7,-16.253,0,0.643,286.598,0.125,0.2472,173.945,4.0,0.563,folk,6
0.005,0.70646,0.572,0.70646,290.19383,0.572,7.0,0.554,-12.126,1,0.602,271.186,0.422,0.42304,105.834,4.0,0.818,gospel,7
0.027,0.84789,1.0,0.29876,299.44118,0.0,6.0,0.78,-6.179,0,0.588,295.265,0.962,0.02148,109.748,4.0,1.0,world,19
0.267,0.19732,0.267,0.19732,165.38077,0.0,9.0,0.916,-6.367,1,0.71,150.111,0.075,0.19732,108.251,1.0,0.0,rock,17
0.158,0.29322,0.158,0.29322,216.13669,0.0,1.0,0.202,-8.767,1,0.138,209.032,0.158,0.29322,211.688,1.0,0.846,folk,6
0.089,1.55747,1.0,0.35929,187.32363,0.328,1.0,0.748,-6.749,0,0.644,172.983,1.0,0.06414,110.709,4.0,1.0,gospel,7
0.033,1.20968,0.338,0.30426,246.80444,0.0,10.0,0.573,-3.93,1,0.463,231.631,0.488,0.07725,135.021,4.0,0.365,rock,17
0.13,1.00437,0.923,0.49645,173.13914,0.395,5.0,0.329,-6.455,0,0.295,167.311,1.0,0.49645,121.797,5.0,0.315,soundtrack/misc,18
0.003,0.62985,0.986,0.25964,245.81179,0.199,1.0,0.616,-13.053,1,0.656,239.351,0.38,0.06938,160.015,4.0,0.605,gospel,7
0.816,1.06691,0.065,0.59466,338.33751,0.0,2.0,0.626,-14.248,0,0.575,328.986,0.065,0.59466,130.027,4.0,0.509,other,12
0.199,0.35697,0.744,0.35697,281.05098,0.067,1.0,0.542,-9.882,1,0.5,271.157,0.588,0.10809,121.616,4.0,0.967,blues,0
0.062,0.38709,0.111,0.38709,132.25751,0.0,0.0,0.681,-11.97,1,0.556,126.798,0.953,0.38709,122.113,4.0,0.656,r&b/soul,15
0.348,0.90935,0.606,0.38008,252.86485,0.0,4.0,0.061,-11.166,0,0.251,244.187,0.673,0.38008,113.968,4.0,0.558,electronic,4
0.071,1.17022,0.693,0.56694,203.28444,0.0,10.0,0.616,-12.228,1,0.476,203.284,0.168,0.1141,99.309,4.0,0.88,gospel,7
0.16,0.77485,0.786,0.77485,124.94322,0.415,11.0,0.038,-7.31,1,0.332,120.32,0.094,0.51843,120.703,4.0,0.005,metal,11
0.055,1.75564,0.362,0.64819,181.39383,0.0,8.0,0.024,-7.412,1,0.401,174.719,0.225,0.37669,103.14,4.0,1.0,rock,17
0.077,0.55993,0.738,0.23264,202.94485,0.0,9.0,0.644,-7.014,1,0.575,202.945,0.694,0.0694,150.418,3.0,0.873,latin,10
0.098,3.4213,0.471,0.62399,310.41261,0.0,2.0,0.74,-9.314,1,0.57,296.635,0.566,0.15913,87.097,5.0,0.424,metal,11
0.018,0.44875,0.934,0.07709,175.62077,0.148,4.0,0.852,-10.647,1,0.743,167.358,0.0,0.07709,159.968,4.0,0.415,country,3
